0.839806303785602,0.376971541478412,-0.630934981707245
0.130404023731417,-1.53562687146129,-0.799697637796226
0.291655254075291,-0.0700017934195573,-0.123055628669879
0.659581390097063,1.09734080430435,-0.52686090728136
1.06395288553586,-3.16818818920168,-0.114862321103477
0.00270072808955529,-0.356854484728385,-0.0445728923908214
0.997383010059904,-0.0321344122901357,-0.702923654732152
1.02084618655004,0.931465547321523,-0.654343160564624
1.29329676520457,-2.1900268668176,-0.360182386940891
0.735078810484086,-2.65923950811849,0.0060204127851086
